1544506717.15,200,0.408252954483,0.214663
1544506717.15,200,0.598551034927,0.304942
1544506717.56,200,0.489306926727,0.400147
1544506717.17,200,1.0837020874,0.808029
1544506717.75,200,0.502799987793,0.303580
1544506717.15,200,1.29445981979,1.000552
1544506717.17,200,1.68159484863,1.403450
1544506717.17,200,1.6825568676,1.405260
1544506717.17,200,1.68010187149,1.405817
1544506718.05,200,0.801713943481,0.696759
1544506717.16,200,1.78687000275,1.499242
1544506717.17,200,1.77701997757,1.501296
1544506717.16,200,1.78839302063,1.504628
1544506717.16,200,2.0869550705,1.800326
1544506717.16,200,2.08768796921,1.803824
1544506717.15,200,2.09697890282,1.803510
1544506717.15,200,2.09661889076,1.806607
1544506717.16,200,2.58421182632,2.300989
1544506718.85,200,0.897552013397,0.704811
1544506718.94,200,0.805479049683,0.697702
1544506717.16,200,2.59381389618,2.302847
1544506718.95,200,0.805227041245,0.707938
1544506718.95,200,0.801295995712,0.706425
1544506718.85,200,1.19617581367,1.002559
1544506718.85,200,1.20035600662,1.101009
1544506718.26,200,1.99518990517,1.900273
1544506718.25,200,1.99874997139,1.900075
1544506719.75,200,1.2014811039,1.191681
1544506719.25,200,1.70265102386,1.199653
1544506719.75,200,1.20159196854,0.995397
1544506718.85,200,2.10062003136,1.794702
1544506719.25,200,1.70275115967,1.201833
1544506719.25,200,1.70360398293,1.206644
1544506719.25,200,1.79772806168,1.298681
1544506718.45,200,2.80062794685,2.400067
1544506720.95,200,0.3949239254,0.294136
1544506719.75,200,1.59543800354,1.004566
1544506719.75,200,1.59431099892,1.099408
1544506719.75,200,1.59867787361,1.100770
1544506720.95,200,0.600197076797,0.501361
1544506720.05,200,1.50483608246,1.302549
1544506720.95,200,0.894278049469,0.691189
1544506720.95,200,1.0978000164,0.797391
1544506721.35,200,0.798593044281,0.691435
1544506720.25,200,1.89350008965,1.798814
1544506721.35,200,0.897313833237,0.699517
1544506721.25,200,1.09923815727,1.001626
1544506720.95,200,1.39582204819,1.099193
1544506719.75,200,2.60216999054,2.101170
1544506721.35,200,1.00870513916,0.805418
1544506721.55,200,0.897923946381,0.801546
1544506721.55,200,1.50153303146,1.410031
1544506721.35,200,1.70731496811,1.604761
1544506720.25,200,2.89530396461,2.800444
1544506722.25,200,0.898221969604,0.802513
1544506721.85,200,1.30537819862,1.201929
1544506721.05,200,2.10526394844,1.999886
