1544754601.32,200,0.0198879241943,0
1544754601.34,200,0.00790619850159,0
1544754601.35,200,0.0211181640625,0
1544754601.37,200,0.00838994979858,0
1544754601.38,200,0.0266830921173,0
1544754601.4,200,0.0144250392914,0
1544754601.42,200,0.0131099224091,0
1544754601.43,200,0.0127558708191,0
1544754601.44,200,0.00763297080994,0
1544754601.45,200,0.0240998268127,0
1544754601.48,200,0.0202729701996,0
1544754601.5,200,0.0299770832062,0
1544754601.53,200,0.017352104187,0
1544754601.54,200,0.00828504562378,0
1544754601.55,200,0.0211329460144,0
1544754601.57,200,0.0187799930573,0
1544754601.59,200,0.0133130550385,0
1544754601.6,200,0.0252261161804,0
1544754601.63,200,0.00737309455872,0
1544754601.64,200,0.0062689781189,0
1544754601.64,200,0.00756096839905,0
1544754601.65,200,0.00947690010071,0
1544754601.66,200,0.0149168968201,0
1544754601.68,200,0.00612688064575,0
1544754601.68,200,0.00816607475281,0
1544754601.69,200,0.0198040008545,0
1544754601.71,200,0.00773286819458,0
1544754601.72,200,0.0120978355408,0
1544754601.73,200,0.00705790519714,0
1544754601.74,200,0.00908088684082,0
1544754601.75,200,0.00680685043335,0
1544754601.75,200,0.0077109336853,0
1544754601.76,200,0.00733685493469,0
1544754601.77,200,0.0071759223938,0
1544754601.77,200,0.00691199302673,0
1544754601.78,200,0.0197939872742,0
1544754601.8,200,0.00747418403625,0
1544754601.81,200,0.0240080356598,0
1544754601.83,200,0.0073618888855,0
1544754601.84,200,0.00640416145325,0
1544754601.85,200,0.00652813911438,0
1544754601.85,200,0.00902891159058,0
1544754601.86,200,0.00631403923035,0
1544754601.87,200,0.00680017471313,0
1544754601.88,200,0.00701689720154,0
1544754601.88,200,0.00584197044373,0
1544754601.89,200,0.00702619552612,0
1544754601.9,200,0.00773596763611,0
1544754601.9,200,0.00563788414001,0
1544754601.91,200,0.00658702850342,0
1544754601.92,200,0.00721716880798,0
1544754601.92,200,0.00546908378601,0
1544754601.93,200,0.00725102424622,0
1544754601.94,200,0.00758385658264,0
1544754601.94,200,0.00707602500916,0
1544754601.95,200,0.00637102127075,0
1544754601.96,200,0.00794816017151,0
1544754601.96,200,0.0120401382446,0
1544754601.98,200,0.00567507743835,0
1544754601.98,200,0.00667190551758,0
1544754601.99,200,0.00581502914429,0
1544754601.99,200,0.00616693496704,0
1544754602.0,200,0.00644493103027,0
1544754602.01,200,0.00647187232971,0
1544754602.01,200,0.00645804405212,0
1544754602.02,200,0.0204210281372,0
1544754602.04,200,0.0204250812531,0
1544754602.06,200,0.00763416290283,0
1544754602.07,200,0.0065701007843,0
1544754602.08,200,0.00730514526367,0
1544754602.08,200,0.00535202026367,0
1544754602.09,200,0.00633096694946,0
1544754602.09,200,0.00580906867981,0
1544754602.1,200,0.00633311271667,0
1544754602.11,200,0.00655317306519,0
1544754602.11,200,0.00615811347961,0
1544754602.12,200,0.00826096534729,0
1544754602.13,200,0.00683188438416,0
1544754602.13,200,0.00662398338318,0
1544754602.14,200,0.00667691230774,0
1544754602.15,200,0.00665998458862,0
1544754602.15,200,0.00591588020325,0
1544754602.16,200,0.0189371109009,0
1544754602.18,200,0.0064480304718,0
1544754602.19,200,0.00609707832336,0
1544754602.19,200,0.00684404373169,0
1544754602.2,200,0.00651288032532,0
1544754602.21,200,0.0062358379364,0
1544754602.21,200,0.00623488426208,0
1544754602.22,200,0.00640392303467,0
1544754602.22,200,0.00959181785583,0
1544754602.23,200,0.00511693954468,0
1544754602.24,200,0.00667691230774,0
1544754602.25,200,0.00620102882385,0
1544754602.25,200,0.0061719417572,0
1544754602.26,200,0.00642108917236,0
1544754602.26,200,0.00628614425659,0
1544754602.27,200,0.00569701194763,0
1544754602.28,200,0.00577402114868,0
1544754602.28,200,0.0066990852356,0
1544754602.29,200,0.00787806510925,0
1544754602.3,200,0.00696206092834,0
1544754602.3,200,0.0065598487854,0
1544754602.31,200,0.00648903846741,0
1544754602.32,200,0.0052638053894,0
1544754602.32,200,0.00811195373535,0
1544754602.33,200,0.00588989257812,0
1544754602.34,200,0.00567412376404,0
1544754602.34,200,0.00722217559814,0
1544754602.35,200,0.00516200065613,0
1544754602.35,200,0.00701594352722,0
1544754602.36,200,0.00661516189575,0
1544754602.37,200,0.00554704666138,0
1544754602.37,200,0.00673508644104,0
1544754602.38,200,0.00585913658142,0
1544754602.39,200,0.0129990577698,0
1544754602.4,200,0.00583791732788,0
1544754602.4,200,0.00620603561401,0
1544754602.41,200,0.00594305992126,0
1544754602.42,200,0.00519490242004,0
1544754602.42,200,0.00617504119873,0
1544754602.43,200,0.00501894950867,0
1544754602.43,200,0.0061821937561,0
1544754602.44,200,0.00622391700745,0
